	0	1
10032	9.289752	-2.6396997
10033	9.456569	-2.4176583
10034	9.35419	-4.034297
10035	12.026001	-3.011135
10036	12.914316	-3.7490704
10037	14.063455	-4.852862
10038	13.078473	-4.6330414
10039	12.967732	-4.561314
10040	14.136811	-3.8641706
10041	14.577157	-4.071611
10042	14.503324	-2.6501718
10043	14.889699	-3.9604704
10044	15.117321	-3.5112634
10045	20.880926	-3.650747
10046	14.729732	3.4448435
10047	16.041824	5.2235556
10048	14.120965	7.3322644
10049	14.214199	8.033093
10050	14.132767	8.433631
10051	15.044823	8.596719
10052	16.560394	7.7197695
10053	19.786049	7.6366057
10054	21.364252	7.596303
10055	22.199858	7.768418
10056	22.789581	7.4360075
10057	33.66009	-3.4072998
10058	33.95415	-4.528862
10059	33.99442	-6.017193
10060	40.56225	-4.0884547
10061	42.585323	-4.314202
10062	45.25921	-5.3333287
10063	46.45685	-5.0192957
10064	47.02742	-4.421283
10065	47.58592	-3.0183544
10066	48.25003	-2.2591834
10067	49.759808	-2.453312
10068	53.774494	-3.5588965
10069	53.126526	-3.7635388
10070	51.544403	-6.074899
10071	51.804714	2.6330826
10072	55.692074	4.8384275
10073	55.24587	5.16436
10074	52.866024	7.354187
10075	50.411182	7.887995
10076	50.342705	8.2105875
10077	49.867416	8.633408
10078	49.49119	9.834342
10079	49.671925	11.548756
10080	50.313503	11.948622
10081	50.8514	12.11749
10082	42.344288	6.3458524
10083	42.232533	6.0466413
10084	42.531715	4.570486
10085	34.410915	5.612674
10086	33.374588	5.702231
10087	32.289547	4.5636725
10088	32.54417	2.5625887
10089	31.426025	-1.532673
10090	31.113152	-2.930052
10091	31.763113	-4.952418
10092	33.094616	-9.399967
10093	34.579304	-10.125079
10094	36.91567	9.069196
10095	36.107204	7.7241764
10096	43.748493	4.5154214
10097	43.450077	3.4999566
10098	41.805843	-0.9529839
10099	42.404667	-0.89016443
10100	42.771896	-1.3295841
10101	43.01519	-1.5105684
10102	48.432182	-3.4248068
10103	48.867554	-3.966541
10104	68.47724	-16.12319
10105	68.52916	-15.823746
10106	69.691154	-14.016577
10107	73.75518	-11.529739
10108	73.93738	-11.642331
10109	74.03269	-11.697984
10110	84.79216	-7.752968
10111	84.60687	-8.394183
10112	84.63124	-8.316677
10113	89.423904	5.958797
10114	90.46205	6.955479
10115	90.578476	8.025666
10116	86.41476	11.456613
10117	86.59452	11.644549
10118	86.511635	11.515299
10119	91.36991	15.454791
10120	91.44723	16.472252
10121	91.28227	16.639187
10122	91.021736	16.478294
10123	89.70394	15.68866
10124	89.150665	15.38525
10125	88.28641	14.889598
10126	87.677246	15.1959715
10127	78.76566	9.281651
10128	89.76773	7.037833
10129	89.987236	6.6755204
10130	82.530365	-7.898627
10131	85.942184	-4.4710903
10132	88.8354	-1.1445376
10133	89.42901	0.74940866
10134	89.69008	0.8250344
10135	93.72937	5.582732
10136	93.89791	6.855453
10137	94.679886	7.840079
10138	95.19163	8.311986
10139	96.242905	8.027237
10140	96.93976	8.880784
10141	96.286385	9.761053
10142	93.8612	10.579989
10143	94.70868	10.136688
10144	97.68461	9.39711
10145	98.71662	11.905849
10146	98.98431	12.25778
10147	99.048935	12.468509
10148	95.849846	13.542463
10149	93.96564	14.7378645
10150	93.3091	15.286942
10151	93.7835	16.270664
10152	97.0012	17.159597
10153	97.82594	17.08954
10154	97.80969	16.421593
10155	98.03492	15.389791
10156	97.04441	11.0598545
10157	96.78777	11.519692
10158	96.66558	11.441194
10159	96.500084	11.179571
10160	95.72968	11.21378
10161	94.85048	11.30474
10162	95.05174	11.0724325
10163	99.69673	14.691743
10164	98.542534	15.821511
10165	98.06657	15.4833
10166	98.18549	14.5997305
10167	98.43851	13.818047
10168	97.31494	13.429792
10169	95.66052	14.05993
10170	93.49364	17.151363
10171	92.853226	16.722359
10172	92.47414	16.69885
10173	92.44345	17.159761
10174	92.55273	17.604269
10175	87.962494	17.683487
10176	88.06891	17.60874
10177	87.84289	14.87129
10178	74.38316	14.739076
10179	72.418465	15.072246
10180	70.40723	15.636941
10181	68.49961	17.826073
10182	68.56845	18.87471
10183	70.7338	20.153606
10184	73.16941	20.666523
10185	76.16605	19.894352
10186	77.744194	19.10805
10187	79.67359	17.638998
10188	79.942406	15.834878
10189	78.690636	13.786203
10190	77.70152	12.244305
10191	75.131966	10.504089
10192	74.30768	9.68006
10193	74.23325	9.039195
10194	76.73349	6.8996205
10195	76.95788	6.549953
10196	76.72781	5.9288926
10197	77.29558	4.5966544
10198	78.68573	2.3859613
10199	78.96292	1.1538836
10200	80.29627	-2.302918
10201	80.0006	-2.918495
10202	79.27822	-3.772747
10203	78.5129	-4.0903244
10204	78.42197	-3.9193368
10205	77.73877	-3.5304666
10206	77.30585	-2.9272666
10207	77.18367	-2.8725092
10208	77.36658	-2.7571964
10209	77.99413	-2.3083882
10210	79.349075	-1.5293258
10211	80.44979	-0.5567326
10212	80.79957	0.05079128
10213	80.763756	-0.033602525
10214	80.76607	-0.04592982
10215	80.765465	-0.04410666
10216	80.76935	-0.0470181
10217	83.53006	25.132246
10218	11.886789	-14.637642
10219	6.9328365	-20.91971
10220	6.6468678	-21.113106
10221	0.5243725	-21.580633
10222	-0.14070229	-21.813501
10223	-0.25121635	-21.91837
10224	-0.8949635	-22.325434
10225	-3.8637953	-22.505848
10226	-4.832558	-22.04853
10227	-5.9721994	-20.36509
10228	-8.019783	-17.757746
10229	-8.542308	-16.797184
10230	-8.658488	-16.650223
10231	-8.871753	-16.292469
10232	-11.452084	-20.148018
10233	-8.863705	-11.038544
10234	-8.2437105	-10.652807
10235	-7.5399475	-10.709024
10236	-6.058816	-9.77703
10237	-5.0447116	-9.118873
10238	-5.4497447	-9.431983
10239	-4.512221	-8.818435
10240	-2.1998022	-7.0630436
10241	-1.9699101	-5.2513804
10242	-3.0712357	-4.681037
10243	-3.041354	-4.593548
10244	-4.172792	-11.339879
10245	-3.3746488	-11.793004
10246	-2.9608216	-10.895149
10247	0.041344017	-11.775079
10248	0.47190538	-11.456789
10249	0.28468624	-12.675819
10250	0.18449487	-13.782647
10251	2.7820137	-18.339766
10252	8.586705	-20.412495
10253	2.2098389	-19.642778
10254	2.0098298	-19.038645
10255	1.9578011	-18.156376
10256	4.2714677	-11.908046
10257	0.4491326	-22.775848
10258	-1.9900695	-22.835201
10259	-2.782785	-23.004774
10260	-4.394104	-24.313654
10261	-9.834993	-26.187761
10262	-10.817496	-23.878475
10263	-10.278934	-17.140041
10264	-10.970705	-16.799025
10265	-15.413895	-19.188826
10266	-14.938096	-19.745062
10267	-14.52388	-22.93812
10268	-14.934359	-23.737785
10269	-16.383102	-23.93318
10270	-19.98737	-22.285032
10271	-19.987093	-20.90857
10272	-20.300446	-20.777857
10273	-22.827532	-22.734468
10274	-25.891542	-26.239876
10275	-28.113314	-26.866047
10276	-28.835316	-26.378065
10277	-30.298176	-23.364063
10278	-31.572144	-20.990276
10279	-31.279161	-20.265446
10280	-31.993105	-20.1612
10281	-34.084568	-19.900248
10282	-36.388363	-14.092225
10283	-36.667027	-14.1335335
10284	-42.058308	-11.846909
10285	-41.87446	-12.093004
10286	-42.076794	-11.955651
10287	-41.890396	-12.4799795
10288	-42.61799	-14.827186
10289	-44.005116	-16.29697
10290	-44.686417	-17.107504
10291	-45.183735	-17.062483
10292	-45.872677	-16.744623
10293	-46.600468	-16.121405
10294	-49.061153	-15.504294
10295	-50.984882	-16.221762
10296	-53.489025	-14.555794
10297	-54.24137	-13.737066
10298	-53.176247	-5.2349424
10299	-50.59616	-1.7887008
10300	-50.020966	-0.97580177
10301	-49.614113	0.10064992
10302	-48.171917	1.0314198
10303	-47.704376	1.0922892
10304	-46.277306	0.10962207
10305	-45.733685	-0.13323715
10306	-44.971645	-0.13926034
10307	-44.337856	-0.25428012
10308	-40.46454	-4.4149613
10309	-40.43732	-4.6399918
10310	-40.146706	-4.7782965
10311	-41.65452	-10.787838
10312	-42.74245	-12.83205
10313	-42.64039	-13.153924
10314	-41.423023	-13.869849
10315	-41.652214	-13.963571
10316	-41.621956	-14.668009
10317	-42.05501	-15.469173
10318	-43.553673	-17.029364
10319	-44.80036	-18.029959
10320	-45.515324	-18.104094
10321	-45.754135	-17.133575
10322	-47.211205	-16.253864
10323	-48.046646	-15.07016
10324	-49.105923	-15.067898
10325	-50.006516	-14.139473
10326	-53.692272	-14.111467
10327	-54.601936	-4.9929028
10328	-54.638187	-4.4653482
10329	-55.20048	-4.1545086
10330	-55.464108	-2.8240592
10331	-54.169006	-2.7887242
10332	-55.586624	-5.6219926
10333	-54.350895	-7.635763
10334	-54.878586	-8.45987
10335	-54.61053	-8.593484
10336	-55.091396	-9.95313
10337	-54.969044	-10.7740555
10338	-51.674187	-6.0466967
10339	-49.37389	-4.6697135
10340	-49.210438	-2.6700022
10341	-49.26704	-1.5637894
10342	-48.77904	-0.28045404
10343	-48.241837	0.028974725
10344	-46.873974	0.7752593
10345	-43.226147	-1.0650948
10346	-42.548706	-1.5834585
10347	-42.525013	-1.9492217
10348	-43.595722	-2.4579077
10349	-41.648346	-5.3668556
10350	-41.489002	-5.5850315
10351	-38.680634	-4.333299
10352	-35.649895	-4.9552646
10353	-29.521002	-11.71443
10354	-29.696926	-20.140015
10355	-30.377613	-20.038359
10356	-30.125563	-19.14412
10357	-31.39161	-16.718388
10358	-29.637106	-10.779737
10359	-27.366827	-8.049417
10360	-23.564348	-5.4432535
10361	-23.651873	-5.2638955
10362	-23.011698	-4.947423
10363	-18.793932	-2.803733
10364	-17.518826	-2.879755
10365	-16.664614	-2.1836023
10366	-15.853422	-1.9797868
10367	-15.2525015	-2.846676
10368	-13.971927	-4.1261897
10369	-12.993295	-4.3374615
10370	-12.768294	-4.5451665
10371	-6.463186	-1.996136
10372	-1.276089	-11.777696
10373	-0.5141175	-11.634171
10374	2.5837004	-13.073044
10375	2.1650062	-16.245977
10376	2.5468662	-17.297571
10377	2.9771128	-17.25632
10378	0.07967141	-15.492704
10379	-0.0512993	-15.838587
10380	-17.07308	-24.76941
10381	-16.091627	-25.052046
10382	-16.085165	-26.000404
10383	-16.4256	-25.925491
10384	-17.426418	-26.093033
10385	-19.91751	-24.564545
10386	-20.790035	-24.236147
10387	-21.797966	-24.24423
10388	-25.258543	-23.494644
10389	-25.953695	-23.700228
10390	-26.534363	-23.206793
10391	-31.550142	-16.350487
10392	-30.703478	-14.52087
10393	-31.065044	-14.526717
10394	-31.722786	-14.376832
10395	-31.196606	-13.635942
10396	-30.048685	-15.561035
10397	-30.260792	-16.24451
10398	-30.073067	-16.178537
10399	-31.459297	-18.929815
10400	-31.763725	-18.232395
10401	-29.70394	-15.319047
10402	-27.752699	-13.714749
10403	-27.003574	-12.397568
10404	-26.5455	-11.761051
10405	-24.9343	-6.027704
10406	-24.034838	-5.747389
10407	-23.091145	-5.887877
10408	-18.62057	-3.3433647
10409	-17.844912	-3.7951365
10410	-17.296064	-3.0436227
10411	-16.680906	-3.763578
10412	-15.122295	-4.0523505
10413	-13.40607	-3.5929039
10414	-12.175038	-3.2593708
10415	-10.456923	-2.0135736
10416	-5.0907636	1.25559
10417	-2.0142672	0.8204783
10418	-1.4531512	0.18485825
10419	-0.74076074	-1.2211725
10420	9.217035	3.21719
10421	8.641608	2.587872
10422	8.502895	2.6362739
10423	7.8508353	3.3322332
10424	8.48616	3.8230145
10425	9.041289	6.427272
10426	16.456087	11.707261
10427	16.79936	12.168625
10428	16.616909	12.380739
10429	16.17703	11.777334
10430	13.717309	11.949619
10431	16.61541	9.338224
10432	26.628654	12.133472
10433	26.11755	12.0144
10434	26.666689	12.248306
10435	47.38446	0.5618709
10436	44.063473	0.7671218
10437	21.637526	16.244034
10438	54.089577	-1.08707
10439	55.23879	-5.7364306
10440	63.364555	-14.420282
10441	60.59635	3.2592504
10442	60.537117	3.3142693
10443	78.55464	-12.038483
10444	66.368355	-10.6890135
10445	58.996006	-1.973561
10446	60.17435	-1.0964749
10447	60.888187	-0.69619495
10448	74.07713	-8.719799
10449	79.02891	-6.069379
10450	78.6168	0.7579701
10451	76.62671	1.4777638
10452	76.07624	5.5724664
10453	76.11326	5.915305
10454	76.43788	0.24810092
10455	76.02177	-0.24087285
10456	75.83931	-0.33522817
10457	75.65737	-0.4269605
10458	75.46576	-0.52127016
10459	75.27068	-0.61373186
10460	75.07342	-0.70548344
10461	74.87151	-0.7948606
10462	74.669205	-0.88405997
10463	74.46388	-0.9755826
10464	74.2614	-1.0689052
10465	74.059265	-1.1606365
10466	73.85397	-1.2452027
10467	73.6441	-1.32068
10468	73.430244	-1.3891685
10469	73.209435	-1.460109
10470	72.96445	-1.5352956
10471	72.70212	-1.6129018
10472	66.466866	-4.9989853
10473	66.20876	-5.0702305
10474	65.97735	-5.14245
10475	65.76347	-5.2158527
10476	65.56716	-5.291081
10477	65.37364	-5.366572
10478	65.17287	-5.444471
10479	64.95487	-5.5352836
10480	64.726906	-5.6473403
10481	64.50375	-5.769455
10482	64.289955	-5.887758
10483	64.07742	-6.0068064
10484	63.858276	-6.1324444
10485	63.632153	-6.271612
10486	63.409767	-6.424575
10487	63.188835	-6.5837426
10488	62.970848	-6.7409754
10489	62.754517	-6.892493
10490	62.536324	-7.0452466
10491	62.32286	-7.1865044
10492	62.16096	-7.3698373
10493	61.90063	-7.5516195
10494	61.6951	-7.3897405
10495	61.299416	-7.617293
10496	60.64743	-7.8062553
10497	56.111244	-12.731434
10498	49.459534	7.8484397
10499	49.13793	8.079702
10500	51.582043	10.482429
10501	53.18657	14.670187
10502	42.305107	6.747324
10503	45.315716	14.807682
10504	44.321747	15.584015
10505	43.395603	15.9600935
10506	32.86305	9.395231
10507	62.544876	18.14756
10508	60.384743	18.274426
10509	58.782013	17.892271
10510	32.74544	17.09504
10511	31.954584	15.534099
10512	31.420362	14.204676
10513	30.720177	12.819174
10514	30.443325	12.149347
10515	31.025673	10.098484
10516	38.995506	1.4152483
10517	40.406616	1.0700558
10518	41.130432	1.2093934
10519	53.440086	-0.419928
10520	52.013092	-13.251182
10521	50.851315	-12.816521
10522	49.899902	-12.853807
10523	48.98903	-12.843072
10524	48.100784	-12.588313
10525	47.611355	-12.362051
10526	46.954647	-12.033231
10527	46.39421	-11.716541
10528	46.232513	-11.472603
10529	46.23275	-11.233899
10530	46.326504	-10.99403
10531	46.260784	-10.715244
10532	48.22557	6.778349
10533	39.593716	11.016364
10534	38.358513	14.092582
10535	53.500072	14.671914
10536	53.27788	14.834456
10537	45.709743	15.371858
10538	45.056923	16.062239
10539	44.08057	16.347666
10540	65.01555	15.197686
10541	63.256683	18.121374
10542	62.621994	18.393133
10543	59.797123	18.139576
10544	58.616608	17.533281
10545	32.818573	16.15215
10546	32.159794	15.147747
10547	31.274002	13.962354
10548	50.541634	16.626905
10549	31.277918	11.901171
10550	43.245083	4.1435876
10551	39.97465	1.5241234
10552	41.185863	1.3990401
10553	53.65077	-0.21234007
10554	48.973503	-9.915521
10555	48.48992	-10.897645
10556	48.501892	-11.0028105
10557	48.517056	-11.009706
10558	48.548496	-10.981787
10559	48.563675	-10.995262
10560	48.5618	-11.002761
10561	83.298965	25.380959
10562	-17.067005	2.0561538
10563	-16.084875	1.9612048
10564	-15.371084	1.956199
10565	-14.5980015	2.0027406
10566	-13.964693	1.8404716
10567	-12.955547	1.6513153
10568	-0.17490645	5.239335
10569	0.4790022	4.9513516
10570	0.9307556	4.4987545
10571	1.6820344	4.174874
10572	7.32535	0.2928819
10573	7.924613	0.57616043
10574	18.452272	-3.8968666
10575	27.717743	-7.5581946
10576	26.849243	-7.115392
10577	26.37912	-6.548604
10578	26.712095	2.62052
10579	27.46753	3.7552896
10580	28.734093	3.8871658
10581	29.355602	3.1638815
10582	18.749247	1.2241888
10583	19.363302	0.9737322
10584	22.231062	-4.368195
10585	21.985964	-4.755699
10586	27.956991	-7.13293
10587	25.013859	-5.9994526
10588	25.64661	3.9854376
10589	26.364727	3.8891377
10590	27.030457	4.1601396
10591	28.980194	2.9047763
10592	20.07586	-1.4323821
10593	19.380829	-2.5687928
10594	18.898903	-4.3176847
10595	18.928564	-5.555134
10596	19.257673	-7.6087976
10597	19.154299	-8.815877
10598	17.955482	-9.545256
10599	17.079992	-10.318678
10600	16.368298	-11.128541
10601	15.499744	-11.46182
10602	12.93235	-13.696394
10603	12.22244	-14.681293
10604	11.965755	-15.171721
10605	4.7511663	-21.555666
10606	3.807474	-21.546118
10607	-1.5072018	-21.988354
10608	-1.2528844	-9.249874
10609	-1.504813	-9.734624
10610	-1.9239386	-10.051472
10611	-7.057239	-17.049501
10612	-5.140077	-17.411007
10613	-4.4525986	-18.117577
10614	-4.0978365	-17.00541
10615	-3.9628377	-14.442798
10616	-2.7652624	-11.814579
10617	2.5326211	-10.790686
10618	2.6277628	-10.678201
10619	-1.0705043	-9.222325
10620	-1.2513779	-9.694744
10621	-1.0426598	-9.915014
10622	-3.4262753	-20.472734
10623	-3.8135843	-18.929718
10624	-3.7834966	-17.766525
10625	-4.2852497	-17.446613
10626	-3.4332907	-16.267471
10627	0.31354374	-12.880423
10628	1.1803081	-13.45264
10629	0.99689174	-16.944899
10630	0.12095637	-20.787516
10631	-4.786732	-24.99654
10632	-1.1158701	-22.62566
10633	-0.7190445	-22.000513
10634	-0.91433495	-22.146126
10635	-5.1420536	-10.282612
10636	-4.7867665	-22.170006
10637	-5.326983	-22.159279
10638	-12.680594	-8.305318
10639	-12.644634	-8.162207
10640	-8.850367	-4.244474
10641	-8.233943	-3.3433342
10642	-5.595738	-2.774669
10643	-4.722788	-1.4590377
10644	-4.2372785	-2.5427
10645	1.6860033	0.72254837
10646	2.5481036	0.9716949
10647	2.678931	-0.42243072
10648	3.3783815	-1.1533796
10649	8.609618	-0.98287314
10650	9.451043	-1.7592006
10651	9.657963	-2.5747552
10652	10.64664	-5.091327
10653	13.335824	-9.658309
10654	13.479771	-9.6417
10655	13.660822	-9.112236
10656	13.6170225	-7.3583417
10657	13.134916	-7.603588
10658	12.664889	-7.9190946
10659	13.5234	-14.00191
10660	8.482233	-8.482799
10661	7.6704865	-8.256824
10662	7.170132	-8.346073
10663	6.707014	-7.5942483
10664	7.632414	-17.291649
10665	8.906918	-18.821066
10666	8.990545	-18.987154
10667	6.645189	-15.019931
10668	6.0778904	-13.008504
10669	4.8789682	-12.65061
10670	5.0761156	-12.602385
10671	5.284578	-12.63033
10672	4.2589436	-18.552687
10673	4.0517483	-18.243717
10674	-0.7196669	-10.17335
10675	-3.5192032	-20.715452
10676	-3.584974	-19.720793
10677	-6.307809	-24.345095
10678	-6.2523355	-25.044737
10679	-11.682815	-8.525331
10680	-5.33894	-3.8989747
10681	-1.9178734	-0.39451975
10682	-1.7689474	-0.5005275
10683	-1.2721411	-1.0839185
10684	0.20341158	-5.271603
10685	0.08394678	-4.334065
10686	0.672791	-3.747137
10687	2.431165	-3.5746613
10688	4.4439974	-1.7752844
10689	6.6554394	-1.5246679
10690	8.764346	-1.7833271
10691	10.204331	-2.7013428
10692	11.856014	-4.677625
10693	13.593209	-7.260941
10694	12.946756	-6.4173865
10695	13.045419	-5.7346873
10696	12.903449	5.0236716
10697	13.214465	6.5192513
10698	13.698771	6.5726557
10699	14.078777	6.5319257
10700	14.346783	5.9740925
10701	16.08277	4.3366876
10702	16.670216	3.4651635
10703	17.17564	2.999685
10704	17.46799	1.942009
10705	17.232443	-0.74662507
10706	17.553898	-1.6194116
10707	17.827448	-2.1544662
10708	25.193178	-5.483574
10709	26.189163	-5.639275
10710	26.226122	-5.7878017
10711	26.367655	-5.2943625
10712	26.34721	-0.7340839
10713	26.149328	0.08403631
10714	24.900702	0.55973834
10715	24.026686	0.5465108
10716	23.56222	0.414717
10717	22.56592	-1.3653884
10718	22.120476	-3.0070417
10719	17.797573	4.4229198
10720	17.336233	4.3085155
10721	16.042044	3.8385813
10722	16.547543	1.8885211
10723	16.739805	0.770188
10724	16.874731	0.0078055593
10725	17.804066	-1.2176293
10726	18.428349	-2.5948296
10727	20.121157	-5.6550107
10728	22.162004	-7.325481
10729	24.611149	-7.1477065
10730	25.398252	-6.7242665
10731	25.275322	-1.1046321
10732	25.30612	0.9849411
10733	24.847847	1.0428164
10734	23.944992	1.2768428
10735	16.687998	4.863783
10736	16.936417	4.2831182
10737	17.594482	3.9603155
10738	18.232319	3.6353002
10739	19.237179	4.305208
10740	20.451874	4.97576
10741	22.285995	5.202105
10742	23.146936	5.0862446
10743	25.534645	5.458289
10744	29.920101	4.8016186
10745	29.138247	0.69682795
10746	28.835901	-0.3402104
10747	27.304369	-3.449162
10748	27.626814	-4.026669
10749	27.002663	-8.583912
10750	27.519995	-9.22871
10751	25.219215	-0.76928616
10752	27.186823	7.4637537
10753	26.959742	8.485048
10754	26.52993	8.686008
10755	14.725253	-0.2551349
10756	14.629314	0.3152746
10757	15.935586	-18.880362
10758	22.949804	-9.568581
10759	22.400023	-9.024722
10760	23.880573	-8.09719
10761	27.834764	9.239652
10762	27.823519	8.849423
10763	27.165852	7.691713
10764	23.942055	1.7906406
10765	13.427561	2.524779
10766	13.6491165	2.350896
10767	13.763695	2.3174741
10768	9.723201	7.4235973
10769	13.179184	8.207173
10770	13.99658	8.423163
10771	18.999853	10.119708
10772	18.965153	9.8489895
10773	35.830673	-3.2174804
10774	40.913414	-4.922757
10775	41.97408	-4.98222
10776	43.130558	-5.9868526
10777	44.002453	-6.4204164
10778	46.248043	-7.1876426
10779	47.25109	-7.678658
10780	48.649544	-8.126483
10781	51.42855	-8.666257
10782	52.7439	-8.9850445
10783	54.78288	-9.300135
10784	56.34143	-9.505351
10785	58.59835	-9.663477
10786	59.859386	-9.215802
10787	59.97012	-8.729664
10788	59.093357	-7.7064233
10789	59.128574	-8.0645895
10790	58.53063	-8.420887
10791	58.59676	-8.14747
10792	56.05288	-13.264255
10793	55.719437	-13.312593
10794	55.45419	-13.222471
10795	55.441933	-13.127432
10796	52.725277	-14.1517
10797	52.64155	-14.040271
10798	52.3197	-13.932475
10799	51.410923	-13.405116
10800	49.439957	-15.392847
10801	49.29693	-15.382083
10802	49.050888	-15.284238
10803	47.194794	-13.634903
10804	44.804565	-12.255438
10805	45.204163	-11.860591
10806	45.17817	-11.842492
10807	45.118137	-11.808045
10808	44.982483	-11.715305
10809	44.793137	-11.546014
10810	44.635574	-11.374778
10811	44.47587	-11.200539
10812	44.278957	-11.02742
10813	44.07845	-10.845656
10814	43.89939	-10.655085
10815	43.78843	-10.446213
10816	43.76949	-10.297678
10817	43.796597	-10.221012
10818	43.813526	-10.163368
10819	43.83316	-10.139158
10820	43.855373	-10.177572
10821	43.85948	-10.179917
10822	43.86539	-10.171268
10823	43.874557	-10.17869
10824	83.26445	25.42259
10825	38.51123	6.1273756
10826	38.3427	5.6651263
10827	38.18511	5.6085997
10828	37.61295	5.1289687
10829	26.72861	-0.7508178
10830	26.135803	-0.65664506
10831	25.542698	-0.37559062
10832	24.317122	0.44684872
10833	23.916351	0.5229491
10834	20.236835	1.7315645
10835	17.268578	1.3850287
10836	16.123772	0.50401986
10837	16.186	-0.029379336
10838	17.2311	-2.829145
10839	17.821653	-4.216872
10840	19.96681	-6.4067316
10841	21.59481	-7.4697833
10842	23.066502	-7.2977614
10843	18.563988	-7.985752
10844	17.77742	-8.316185
10845	25.25647	2.6577754
10846	23.984612	1.5670938
10847	15.626251	-14.162842
10848	15.444125	-15.845262
10849	15.2454	-16.490084
10850	13.026112	1.9842966
10851	14.693185	3.2868972
10852	14.754628	4.5714197
10853	14.975443	4.9299626
10854	15.537725	5.354726
10855	18.101076	4.482271
10856	18.428894	4.622377
10857	18.583628	4.5954666
10858	20.324635	4.5373836
10859	23.268316	4.167897
10860	24.436848	4.9528317
10861	24.23794	5.3670263
10862	25.156435	4.907964
10863	29.993631	2.2372477
10864	29.942488	-0.9443883
10865	29.564304	-4.0629864
10866	29.603825	-4.8423233
10867	29.774033	-5.1230435
10868	29.752241	-5.8385553
10869	28.764713	-5.7903357
10870	27.669706	2.3162317
10871	28.323208	4.1763377
10872	30.087872	3.2835639
10873	30.062681	2.4843214
10874	30.029533	2.4639313
10875	19.568457	-0.68337333
10876	19.79094	-1.4046084
10877	27.852427	-3.1515083
10878	28.146849	-3.9081645
10879	28.035286	-4.0370865
10880	27.720383	-5.5171595
10881	28.43462	-5.4555717
10882	28.594593	-5.85399
10883	25.306196	-0.6423941
10884	24.38347	0.005927647
10885	23.5227	1.4152771
10886	21.20849	2.8605697
10887	18.169073	2.5542874
10888	18.0784	2.4852993
10889	19.297298	2.4082894
10890	31.453125	-3.396771
10891	28.591639	-7.0046334
10892	28.846304	-7.156268
10893	29.870718	-6.399389
10894	28.865217	7.0456676
10895	29.113405	7.480782
10896	29.074844	6.999173
10897	33.92011	0.51654136
10898	34.677475	-1.3534641
10899	35.032883	-1.6159912
10900	31.907967	-5.5280733
10901	35.582706	-4.811729
10902	36.771164	-6.3164177
10903	31.27687	3.1384702
10904	31.124083	5.86801
10905	31.813835	5.5784974
10906	31.692917	0.6703658
10907	35.96367	-5.3291955
10908	37.746975	-2.8303456
10909	38.589287	-2.8402889
10910	40.05392	-3.1555457
10911	42.08579	-3.8974175
10912	44.137905	-5.0440745
10913	46.284763	-4.689175
10914	46.499695	-4.090216
10915	46.68689	-0.7907686
10916	46.243896	-0.34796154
10917	44.864994	0.18236259
10918	44.93556	0.017047325
10919	51.660427	-1.3914586
10920	51.89332	-1.8138934
10921	51.3766	-7.398477
10922	52.24869	-7.2872257
10923	59.039265	-12.200797
10924	58.87948	-11.82797
10925	59.21513	-8.890279
10926	59.203445	-7.351002
10927	58.62847	-6.0225687
10928	58.709927	-6.900868
10929	61.520927	-9.976776
10930	64.18699	-10.903688
10931	62.99416	-10.707701
10932	62.58531	-10.596363
10933	61.28103	-3.8477974
10934	61.057346	-2.8629043
10935	60.961853	-2.8387764
10936	62.997616	-1.0586665
10937	63.35947	-2.3852968
10938	65.01054	-1.5374789
10939	65.32532	-1.3534627
10940	68.77741	-3.9299133
10941	65.93661	-3.7097015
10942	65.73656	-3.7680826
10943	66.27762	-3.5351236
10944	60.248013	-6.015453
10945	60.040817	-5.9867444
10946	57.788635	-8.727964
10947	56.91678	-12.683368
10948	56.865803	-12.690488
10949	57.870647	-11.02252
10950	57.563618	-11.1477165
10951	53.75946	-13.197083
10952	53.606705	-13.812415
10953	55.856895	-12.869922
10954	56.11187	-11.535152
10955	59.04655	-8.630897
10956	67.33063	-10.185015
10957	70.138535	-12.102164
10958	70.64252	-12.31048
10959	71.29497	-12.681247
10960	71.81631	-13.090597
10961	72.73121	-13.503399
10962	74.11084	-13.384882
10963	80.102875	-10.998872
10964	80.266045	-11.031504
10965	80.30994	-11.023302
10966	87.05073	-4.283975
10967	88.40799	-2.462435
10968	89.09938	-1.9378229
10969	90.58629	0.34143272
10970	92.57016	8.397482
10971	95.948685	16.218557
10972	97.53076	14.926386
10973	97.43249	14.670023
10974	96.50023	14.115684
10975	92.058205	13.455042
10976	91.63583	13.079166
10977	91.6491	12.7304735
10978	92.39864	12.267652
10979	92.42874	11.940613
10980	90.558815	14.678355
10981	90.88525	9.687608
10982	89.47281	9.691292
10983	89.29756	9.908099
10984	89.51118	9.995712
10985	90.858116	10.412281
10986	91.64685	10.910351
10987	90.72445	4.2119555
10988	92.64522	10.3081255
10989	86.90721	17.344257
10990	86.97443	16.912603
10991	88.4868	8.701468
10992	88.01051	9.0390215
10993	82.042915	10.624813
10994	70.628876	15.54091
10995	69.75235	15.896429
10996	68.89728	17.167171
10997	70.25165	19.030037
10998	71.51472	19.80439
10999	72.93726	20.284065
11000	74.82283	19.850128
11001	78.67922	18.485899
11002	79.29448	16.80194
11003	79.29759	15.65619
11004	77.70351	13.732521
11005	75.09166	12.089464
11006	73.12276	11.510523
